objID,nDetections,raMean,decMean,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
109060145845172532,78,14.58455375,0.88507022,13.201000213623,-999,12.7440004348755,-999,12.6090002059937,-999,12.5740003585815,-999
109160145553886697,87,14.55543858,0.97185091,15.3535995483398,0.00163199997041374,14.6057996749878,0.00505500007420778,14.3406000137329,0.00342199997976422,14.2332000732422,0.00251900008879602
109030118542697182,75,11.85431374,0.86390316,15.9752998352051,0.00240799994207919,15.6623001098633,0.00228399992920458,15.5819997787476,0.00475500011816621,15.5544004440308,0.00420100009068847
109190143275759579,81,14.32757531,0.99928835,15.7379999160767,0.00322100007906556,15.3871002197266,0.00254700006917119,15.2434997558594,0.00179000000935048,15.2107000350952,0.00280599994584918
109100142543933088,74,14.25448199,0.91886862,15.3095998764038,0.00175000005401671,14.5303001403809,0.0015760000096634,14.1849002838135,0.00160299998242408,14.0389995574951,0.009294000454247
109130132343433060,94,13.23437717,0.94386315,15.5492000579834,0.00251700007356703,15.0165004730225,0.00580700021237135,14.7615003585815,0.00251700007356703,14.6515998840332,0.00141899997834116
109170146547834427,96,14.65483034,0.97825862,15.9229001998901,0.0017979999538511,15.5968999862671,0.00314199994318187,15.4623003005981,0.0015020000282675,15.4314002990723,0.0014019999653101
109200127585071800,71,12.75850424,1.00111097,14.3273000717163,0.00251900008879602,13.959400177002,0.00357599998824298,13.8357000350952,0.00401300005614758,13.826000213623,0.00145300000440329
108910134391448609,82,13.43912034,0.76512429,13.6354999542236,0.00103299994952977,13.2600002288818,-999,13.0530004501343,-999,12.9580001831055,-999
109010138586156780,69,13.85865634,0.84689321,15.9123001098633,0.00152299995534122,15.6093997955322,0.00272200000472367,15.5059995651245,0.00104000000283122,15.4993000030518,0.00293099996633828
108980128313070171,29,12.83151376,0.81629,13.1420001983643,-999,12.6940002441406,-999,12.5480003356934,-999,12.5010004043579,-999
109180125928035695,68,12.59283783,0.98766878,14.8972997665405,0.0126040000468493,14.3261003494263,0.00218799989670515,14.1295003890991,0.00288400007411838,14.0473003387451,0.00201799999922514
109300139890927737,67,13.98911452,1.08937904,15.9447002410889,0.00165899994317442,15.0312995910645,0.00415500020608306,14.6749000549316,0.00130700005684048,14.5357999801636,0.00264799990691245
109150137676945292,76,13.76772508,0.96235787,13.5311002731323,0.00100000004749745,13.2880001068115,-999,13.1180000305176,-999,13.0307998657227,0.000127999999676831
109340131013071447,84,13.10129439,1.11745329,15.7711000442505,0.00297100003808737,14.5558996200562,0.00903300009667873,13.7943000793457,0.00246499991044402,13.463399887085,0.000713000015821308
109270119223214658,86,11.92237222,1.06184229,13.4356002807617,0.00023700000019744,13.1040000915527,-999,12.9160003662109,-999,12.8240003585815,-999
109310130740586294,67,13.0740722,1.09652534,15.9107999801636,0.0055350000038743,15.3225002288818,0.00556600000709295,15.089599609375,0.00315100001171231,14.9928998947144,0.00254300003871322
109220122108379367,69,12.21085737,1.02412084,13.1190004348755,-999,12.7600002288818,-999,12.6450004577637,-999,12.6160001754761,-999
109320131513322594,54,13.15137593,1.1017646,14.8080997467041,0.00281299999915063,14.3634004592896,0.00469399988651276,14.2170000076294,0.00253399997018278,14.1773996353149,0.00173899997025728
109290134716868477,83,13.47170047,1.08170482,15.266300201416,0.00163399998564273,14.8528003692627,0.00374000007286668,14.6899003982544,0.00293600000441074,14.6746997833252,0.00396700017154217
